rownum,id,user,text
817,2190197261,pawsthejaws,Up At 5am...So Use To It...Listening To Music...My Brother Just Drank The Last Bit Of My Capri Sun...DAMN...HaHa
818,2190318824,mani5ha,"I'm attempting the race for life, although i don't know if i can run, hey ho, sponser me!  http://www.runningsponsorme.org/ManishaPatel"
819,2002664862,Volky1,E3 Live! May not be able to show the Nintendo Conference  #jtv http://justin.tv/volky1
820,2063586436,nevershoutmaria,"totes pay paling it up tonight getting my FOH,Nvrshtnvr tee and some other shizz "
821,2051990822,djbobbywonder,@TheBellaShow fade'D ant NOT feel'N X-Rate'D..? smh...sorry mama. but you know if i was there #ucouldgetit
822,1827455369,hardballskunky,"ewwww ,,,  #3hotwords watch for pics "
823,1958068349,bellaclara,"@SimonBishop Ah, bless you for that! I wouldn't worry. Don't think you are creepy at all. Well, maybe a little...I KID YOU! "
824,1794910862,jhstrauss,Wow! @awesm has now done over *1M* clicks on awe.sm and awe.sm-powered links (via &gt;25 custom domains). This shit is for realz
825,2175969573,iheartrachael,"@danielshockk ?  aww, fuckfuckfuck! you reminded me i was supose to clean my room  oooh well no computer fer another night haha"
826,1977208157,ohthedotty,"@exit_arsenic It doesn't seem familiar, but I'm horrible with remembering people so it isn't personal  a year on Twitter &amp; still hooked!"
827,2176103409,xxx_Ria,@AlanCarr LOVED IT!  thought you were brilliant...can't wait to see next weeks show.....
828,2015173551,artoos,"#marcom09 Martin from Sixtyseven has a worldwide printing network as well, great minds think alike "
829,1990970431,steve10574,@majornelson what time is that for us limeys
830,1957465675,webmaster_paul,Give @oliviamunn my regards and love in the chat tonight!  not in a creepy dirty way tho. Unless she wants it that way. ;)
831,2262200431,BuddhaBelly09,@liliona not everyone!! U haven't even tried me
832,1974542773,NOTjanelle,Up was soo sad  buuut i loved it. Aha i recommend ppl ignore my tweets for today unless u dont mind me spoiling it.
833,2066574824,Cephalyx,The top of the Sears Tower is pretty sweet
834,1979421679,SCMProfessor,@lesil um yeah  I do unfortunately. Which begs the ? Why are u up so early?
835,2259428342,crystalpaul,"@lovemeonce  thanks, I don't so far. I'd go to the hospital for an IV but I'm scared of needles. I'm just totally dehydrated"
836,2048921433,pepppapig,@i_am_a_shark i knowwwww. its going to be jolly good. don't worry the weather men are hardly ever right  x
837,2256580546,nadyamatthews,.kick in it at my pad!!     not!!
838,2285348176,aileen2u2,Consulting 4 Mfg. 100F outside. A/C not working. Had 2 explain namular vs. turbulent air-flow to A/C &quot;Guru&quot;. No wonder it's hot in here!
839,2014431964,aminorjourney,"@jontracey Yes, that's the limited to 30 range. It's simply not possible to mass-convert at that price. My DIY conversion cost over that. "
840,2187724530,leelolz,ehh bloody James hurt my foot at training  Dj Frankie Jones - Let the beat control your Body best Trance song at the mo.
841,1793827950,mcwneks,"coffee free, nearly tweet free but not torrent free day "
842,1978377163,Geeeeyaa,cleveland lost.  i feel sad. :|
843,1956873412,xmedusa,might be seeing ayhsia tonighttt
844,2176750740,Hooded,"@ButterbeanUK Star Defense, FlightControl, Real Racing, Zenonia, GeoDefense and Enigmo are all AMAZING MUST BUYS "
845,2054958337,Snoww3D,Powers out at the house and all we hear is the sound of the 6 UPS beeping. Correctly shutdown the computer but the UPS on the router died
846,2175420082,gloom303,http://bit.ly/43NfvF  &lt;-- Twitter client for the Commodore C64
847,1963243495,jimmychung,@MoriahNoelle Thanks Moriah!
848,1686639153,ObnoxiousSAHM,"@rkirkland duh,... i just figured out that you are with Dwight! Just say hello and finally nice to meet you! "
849,2015782265,shortii,MY BRO IS WILL B BACC HOME TODAII   I SERIOUSLY NEED SUM MAJOR ANGER MANAGEMENT...STILL NOT DOING 2 GUD...TOO MANY PROBZ
850,2015514416,_Wall,The 2nd one might come to Stratford we'll see
851,2195872035,VeganGuineaPig,@cosmosveganshop wow that came up quick! I was supposed to participate but completely forgot to get on the email list
852,1978534702,Outoftheboxalex,"@TheColorJenny right now i do, my exam is tomorrow and i keep thinking of stuff i still have to pack upstairs  u?"
853,1880982563,puridewayani,OH YEAH BLOCK!!!!!!!!! FEEL HAPPY  FEEL WIN  BUT IM NOT. ;9
854,1676890275,codsta,@authorslegacy stay tuned
855,2189427099,jorale84,"@heymisterdj @SifuDavid what are you guys doing and why cant i watch? sounds hot! i dunno what it is. bleh, im catholic "
856,1968709597,twtfelipe,"@AdeleMcAlear Well, but think about the days when you'll have less spam on your timeline... "
857,1754842899,sugarcoatedrush,"I watched Merlin for the second week in a row, and I must say I'm hooked! A week is way too long to wait for more! "
858,2005857556,KWSterling,@mdquilter I know all about that little vanity!  Have had to give it up tho - forced now to wear bifocals.
859,1573348758,cina30,@Splaura Hahaha I would've been disappointed if you didn't. I have to have my licence for 12 months before I can have a passenger
860,2063953471,annaraju,"Y'day tried to follow no electricity, no gadgets day, pretty successful at it, didn't use pc, tv, lights, fans, etc felt good abt it. "
861,1680813698,AvonteNikole,"@Sharmela622 Meeeelllllllaaaaaaaa, you should e-mail me the story! I still cant get on VIP "
862,1881048885,GemzD20,Is Feeling It Today! Sooo Tiredd
863,1753310290,FISHKINZ,@Orcon DMed you.
864,1979236777,doughnuh,Done with my Week Four!  3:23-5:10
865,1771136538,tamij,@aktiff08 Are you Amish? @Radioblogger just was answering my query if he was shunning me! Nothing against the Amish!  #hhrs #tcot #hcb
866,1753118227,PennyWalden,Cant believe how lucky i am to have such an amazing boyfriend
867,1979468139,Shomaii,@patsoreal http://twitpic.com/6acqy - mmmm..eat one for me  haha
868,1827852664,Zapp24,It is  its perfect
869,1956109891,Dopplertom,"@addyx21 My mom is out of town so I can't do anything, but I will do that. "
870,1985036945,HenryMCCRORY,@Rsltruly I hope so  &lt;3
871,1974054448,jakub_zalas,@greatcaffeine I'm using some beta of 10 for two months or sth. That reminds me that I should update it
872,2196895666,FatDHauteBEE,@JessicaLaforest ooo ur so rt ima keep a journal and take pics whenever I can..I'm gonna be gone for a whole week  but its all goodie!
873,2062364212,jpostman,@WillBeebe Awesome bike in your Twitter background by the way. I never did any knee dragging
874,2067968444,KaiserinPaulina,My bear is not there.
875,2208194185,dalemathieson,"Want to reinstall anyway, but can't find my Leopard disk. "
876,2054443568,Rohan_01,@SimChanSR @christinaponi i wanted frndship frm a gal.... she says she's ma frnd but i feel she's still not.. &amp; dat she mad ova me...
877,2207293086,sherwinner,Wireless internet isnt working cause...long story. but what u need to know is im stuck in the basement on the slowest comp ever
878,2215499561,__stephanielynn,This dreary weather has me in the worst mood.........
879,2184967003,QHGirl,"Great workout with my favorite fam, Chinese food, and a movie with Lyss "
880,1557113583,drunkenmonkey87,"@garry1bowie pop in to Tesco and say hi! I'm working till 7, need cheering up! "
881,2181350126,TamplainYoFACE,I broked my finger playing cabbage ball yesterday  I think I need a new kitten to help me feel better!
882,2052505883,SlimInkMarjorie,http://twitpic.com/6qchv - Isn't he lovely?
883,2200981564,Playnthestrs,I can't sleep now.  It is the worst feeling ever.  I'm even drinking tea I will try anything at this point.
884,1881855298,martikas,Deliciem-se ... http://bit.ly/XXMO5   and with this thought .. Babye ! *
885,1881477265,AmberKane,@iamdiddy I'm on the early shift even in MIA! Been locked in workin on millions! Take that take that!
886,1973570527,E_Milam,i get my license and plates pulled the next time this sherriff sees me if i dont get everything up to date but its money i dont have
887,1881168731,JedElliott,Selling some serious sports goods! CAN'T WAIT til august. Start making music and stop pumping up footballs   http://twitpic.com/5one3
888,2252167579,saamanthajaane,eh. everyone's gone to bed
889,1881477142,paul_steele,"Rightio then, lets say hello to the great folks here "
890,1990475888,Zoesometimes,@kieranwelch they didn't call me cute either... *dies* my life is blegh.
891,2324947941,hotsdots,What a bad night of raiding  No hard modes and wiping on bosses that we normally one shot. Talk about fail /cry
892,2202015594,Tuanderful,It's June 17. Where is my new iPhone OS? I hope we're not waiting for those goddamn west coasters... or worse yet - tomorrow morning
893,1791606941,ashleythecat,i ache for my xbox  i miss it so...
894,2052622967,Lizzy_CA,@JonEFamous I'm jealous... and sad
895,1678235765,Shaibanii,Guitar's pickups stopped working. Opened it up to see what's up.. screwed it all up while putting it back together  Need an Ibanez Iceman!
896,1835409585,jqlounge,only time i'm excited to be @ work on a Monday morning is when i've been painting all wknd
897,2212452507,j0ames,If my new video didn't come up in your sub box... which i've already been told.  http://bit.ly/2ptLJA
898,2243067769,professorhazard,"@fyberoptic I don't plan to go out-of-doors until late September. But then again, I have a weenie roast tonight, and a Snipe Con in July! "
899,1968915220,nandeb,@Chrissy89 oh...I know...will b at cellcast anyway! next best I guess!
900,1555960695,nicorellana90,@selenagomez http://twitpic.com/3knsj - she is so pretty as you.
901,1956514858,danatheninja,Gonna relax in bed and tweet and talk. I'll let him play his game. Tomorrow should be quite nice.
902,1978969555,moefugger,@cherylagogo RIP Sweet Prince
903,2052684417,initial_dean,@cindererz greetings from tokyo  he's a BJJ blue belt
904,1962967916,scubapps,"@Bunny90san ooo... No I believe they've all closed down, even the ones at the airport "
905,1956911603,effingcards,@ningningning You got facebook? http://tinyurl.com/c44c6r Come join up!  x
906,2049763096,Muzzzza,"@Scotthomas kidding i am! i say &quot;Go hard, or go home!!&quot; Booyah!! i went home at 11:30  i'll harden up next BTUB"
907,1984155682,RoxanaGonzalez,"@onlypencil yayyyy, I love it! "
908,1997927574,Roseyrosho,Let's go out tonight.
909,2014370751,zoeycullen1918,whers the sun gone? ooops pardon my manners morning all
910,2198918799,MarissaLozano,"Will dooooo! And no,nick isn't going. "
911,1791738960,leahmagdaline,@niraarora I do not agree with the winner of ANTM!!! I wanted Alison to win so bad!!
912,2201244200,Rebelrocker138,I can't believe Tiffany moved away today  I'm so glad I got to see her before she left.
913,2263597407,DaisyFab,Yea I just hit my head real hard n now its hurting  @SpiceFlow
914,2002430977,Angelawoah,people in the library being well loud
915,1558344768,gazebow,"@ThePaulDaniels We have the same DFS sofa - Chartwell, isn't it? "
916,2001646710,toosweetjazzie,goodnight!!!!
917,1753989837,robertlofthouse,@idangazit That promo vid is so awesome
918,1977138798,KeyonaVSKeyonce,@Famstar_Jr aaaaaaaaaahhhhhhhhhhhhh  my heart is breaking!
919,2066446187,kathisfunsized,at the poooool
920,2325794302,iamcdy,colds... ouch!
921,2221833648,troyski,Shame there's no Spotlight search of SMS in OS 3.0.
922,2210505224,ms_krys,"@MisfitRhi barely saw this reply...but yeah, my grandpa was 99 and he passed on April 30  sad times. My condolences for your loss as well."
923,1556041105,LeeAnnAnderson,41 days....aaaahhhheeeecckkk!!!! :O) WOOO  SOOO Excited!!! Esp. to see my girls!!! :O)
924,2261423786,shennyunho,is hungry and lazy. can she just cancel the tuition todayy? NOoooooo~
925,1933027270,chemicalzombie,"why is everybody so sad,lonely,depressed tonight? im fucking hyper..you guys are bringin me down....seriously *stops the underwear dance* "
926,1990156643,CaseyJefferiesx,"@ohflawless yaaaaaay, someone's online  so then, what d'you think of the New Moon trailer? ;D"
927,1970126305,vanya_tomasoa,"Chillin after class... Afternoon sun, Chris Botti playing and lovely book to read. "
928,1978010457,_STORM_,There is like literally one person who hasn't disappointed me and i appreciate that. I'm just not going to day who it is
929,1994082951,prp2,"@corbthfrog Shoot.  What would you like? Genre doesn't matter to me, I'm a non-discriminatory ringtone maker. #equalopportunity"
930,1994130241,michaelpgray,"@legendofzarl Great, now neither of us can go to WV without fearing for our lives from @nychus.  Way to go Pookie!  "
931,1753349230,ameliavillani,MY UNCLE BRUCE MORROW WAS JUST ON THE NEWS!
932,2182705197,melanniiieee,"running, with @taytay12321 tonight yaaaaay "
933,2001029113,candyflossfairy,"Morning, I still can't see my profile pic  Good luck to my son Jack for his English exam today."
934,1975258449,Tini_xo,Oh my... No friends here   guess i'll hit the movies alone tonight
935,2062284326,cjs_3,"trying to avoid twitter jail is like taking candy from a kid, not nice "
936,2176604969,michbu,is back in Manila! *cry* Take me back to the beach!
937,2049486477,Tay1024,And my boyfriend (yes were 2gether again) leaves for Hawaii tomorrow  for 2 weeks
938,1981706559,MatthewKuntzman,Just got word that he has an industry meeting in LA this summer!!   Dreams really DO come true! *hopefully*
939,2068534905,ZabbieSwitch,On Tony Roma's.. Already ordered a potatos soup and a santa fe's salad.. Delicious!
